vm_id,timestamp,cpu_usage,memory_usage,network_traffic
vm_1,2025-07-23 00:16:17,15.3754061616023,25.936836765248632,83.20581164919972
vm_1,2025-07-23 01:16:17,12.792608410068482,23.059093623306165,98.35841693518618
vm_1,2025-07-23 02:16:17,17.356459703170167,31.746489370436983,92.46464167081191
vm_1,2025-07-23 03:16:17,26.527076229385845,32.17365653263643,79.50447337610423
vm_1,2025-07-23 04:16:17,38.077885762392256,37.4182583422827,96.95489105143066
vm_1,2025-07-23 05:16:17,29.471048873483458,45.80827231163798,116.23042554772834
vm_1,2025-07-23 06:16:17,42.62391214578531,51.79894593454169,100.99199044986881
vm_1,2025-07-23 07:16:17,46.29984903171631,57.625724536265025,103.6700652711158
vm_1,2025-07-23 08:16:17,55.293725035121334,67.50291571985532,112.47057166050695
vm_1,2025-07-23 09:16:17,55.768708330220576,74.19799518091062,112.4949475092511
vm_1,2025-07-23 10:16:17,69.35985408499927,84.07137235182145,118.16373040860864
vm_1,2025-07-23 11:16:17,65.1341323630988,76.68136072962812,113.29543372030241
vm_1,2025-07-23 12:16:17,64.47669287536175,84.61499591831775,116.23959806888698
vm_1,2025-07-23 13:16:17,65.36598456975352,82.55682066290737,110.78110269765256
vm_1,2025-07-23 14:16:17,62.60620855779649,79.86278884984165,111.02170633279897
vm_1,2025-07-23 15:16:17,49.649953056650574,70.66111925377149,102.56909832035545
vm_1,2025-07-23 16:16:17,52.54512265818777,69.59644992968003,116.42932946890784
vm_1,2025-07-23 17:16:17,44.85042378522961,54.780131049501655,110.1267241571161
vm_1,2025-07-23 18:16:17,38.7433276090153,54.545656551180365,115.6164785088592
vm_1,2025-07-23 19:16:17,25.71300843935571,35.48554309296474,108.56912625276637
vm_1,2025-07-23 20:16:17,18.975688030889135,35.453923201420025,93.40202223524591
vm_1,2025-07-23 21:16:17,21.70498740414074,26.5336952049392,85.7951724676176
vm_1,2025-07-23 22:16:17,19.247394612213395,29.319448030053614,97.36051284334857
vm_1,2025-07-23 23:16:17,9.849521757000865,28.77726412495006,118.41639282893735
vm_1,2025-07-24 00:16:17,18.56369848358794,24.524617791533792,83.30758311398107
vm_1,2025-07-24 01:16:17,20.11025405804466,21.85672524092083,101.49671594865151
vm_1,2025-07-24 02:16:17,10.391717835627453,31.309522738407875,84.61015859304217
vm_1,2025-07-24 03:16:17,23.301286249023303,34.818202980188154,116.22332492028693
vm_1,2025-07-24 04:16:17,27.763671502970944,39.928080633178716,85.90494311571567
vm_1,2025-07-24 05:16:17,40.36100650005447,54.18190006077536,105.90416613832166
vm_1,2025-07-24 06:16:17,40.488811833895035,51.335514642352344,105.14010754622754
vm_1,2025-07-24 07:16:17,45.937237948856215,63.08999340300862,112.86592082893237
vm_1,2025-07-24 08:16:17,54.742893642228175,71.54187747322653,104.24245628701118
vm_1,2025-07-24 09:16:17,59.403644323381904,78.50018365430212,90.77897298507757
vm_1,2025-07-24 10:16:17,64.7693375114623,84.26251010283863,102.52187787086436
vm_1,2025-07-24 11:16:17,60.68150294056303,81.76172503677962,139.31965665624676
vm_1,2025-07-24 12:16:17,69.45660981555866,80.01247817881725,100.4627328736998
vm_1,2025-07-24 13:16:17,64.5295078232488,75.7885101071289,109.8339279409494
vm_1,2025-07-24 14:16:17,60.33069674132945,79.25990958258576,113.57972695219901
vm_1,2025-07-24 15:16:17,53.98472574465281,70.87746947915994,109.47871825724927
vm_1,2025-07-24 16:16:17,47.62014209258752,69.74652415186634,112.37846090972154
vm_1,2025-07-24 17:16:17,43.541350258396314,55.72059287252701,124.62032756966485
vm_1,2025-07-24 18:16:17,32.60935823074197,50.098281961639884,98.87732397180082
vm_1,2025-07-24 19:16:17,28.24488068142895,40.08178781853722,82.08992805018646
vm_1,2025-07-24 20:16:17,23.15933406058298,28.698403717618234,96.4446549872618
vm_1,2025-07-24 21:16:17,18.436428269360917,26.478690971070257,88.50993590243723
vm_1,2025-07-24 22:16:17,17.501679702117094,26.013812549372634,82.38627493690745
vm_1,2025-07-24 23:16:17,16.5966056773799,28.61062208585758,100.3874055099594
vm_1,2025-07-25 00:16:17,16.767324887914526,23.075030083333733,95.91077187452888
vm_1,2025-07-25 01:16:17,13.445166775000335,27.729364486300774,92.08572312553348
vm_1,2025-07-25 02:16:17,24.723219794883896,27.004021167333626,93.54142553466757
vm_1,2025-07-25 03:16:17,22.513651289006056,30.537572718007663,96.78179503457957
vm_1,2025-07-25 04:16:17,27.244724871886277,43.0956737767615,90.6989711894492
vm_1,2025-07-25 05:16:17,35.37793579151725,57.60982887771065,108.93313355463587
vm_1,2025-07-25 06:16:17,41.94682377585905,58.028185207821636,99.07766842759959
vm_1,2025-07-25 07:16:17,51.59479212350318,62.89814742966677,103.14673313170057
vm_1,2025-07-25 08:16:17,49.67583765320413,67.02936234936114,112.55516682694913
vm_1,2025-07-25 09:16:17,58.74586667634123,85.44387931546217,104.0374326978835
vm_1,2025-07-25 10:16:17,57.47115074772729,84.52963131538549,112.26338762788548
vm_1,2025-07-25 11:16:17,66.65791174601009,91.42680672058147,112.90187343340503
vm_1,2025-07-25 12:16:17,62.5373544802001,84.15319919254537,117.55188739044293
vm_1,2025-07-25 13:16:17,60.824279463031345,82.96386546108643,115.95387509651542
vm_1,2025-07-25 14:16:17,57.587379322584475,74.9222939466998,111.40698981595519
vm_1,2025-07-25 15:16:17,51.71827791521534,72.28069016132531,87.68555287385564
vm_1,2025-07-25 16:16:17,50.321942205045175,72.84646438520048,102.80549592669647
vm_1,2025-07-25 17:16:17,40.53566003838453,54.08298002617597,118.04120008066157
vm_1,2025-07-25 18:16:17,27.65929502269777,41.55249332846722,95.4799415026579
vm_1,2025-07-25 19:16:17,26.190248451604212,37.29145819512329,95.48556340950955
vm_1,2025-07-25 20:16:17,25.074492536938447,38.4892541780532,102.30328717691602
vm_1,2025-07-25 21:16:17,17.323699582834447,29.396541435919445,89.90747504385611
vm_1,2025-07-25 22:16:17,15.381209327857583,28.632782608249666,96.95493956513769
vm_1,2025-07-25 23:16:17,10.72263407233816,17.60597863069274,82.88965799733144
vm_1,2025-07-26 00:16:17,16.296466765307816,30.082059334084313,78.13797573348036
vm_1,2025-07-26 01:16:17,14.453341803075865,24.816046481820088,102.63310667370168
vm_1,2025-07-26 02:16:17,18.15613899200386,29.842175282376708,91.20865837362135
vm_1,2025-07-26 03:16:17,19.610616085655494,26.50005288183465,94.05445332000221
vm_1,2025-07-26 04:16:17,18.169897840324005,29.666351551376692,81.33565159363405
vm_1,2025-07-26 05:16:17,24.188797424696148,35.32281360916724,80.91246983049864
vm_1,2025-07-26 06:16:17,34.60649443307215,54.35644379207244,98.6268051844517
vm_1,2025-07-26 07:16:17,34.307876727100805,42.56783424764639,99.70866571433076
vm_1,2025-07-26 08:16:17,40.80668772872527,42.728353105981,99.52503362002324
vm_1,2025-07-26 09:16:17,36.6203077261915,58.475116161683545,78.97285616643867
vm_1,2025-07-26 10:16:17,44.91048476600077,56.93604203377735,108.34200296310692
vm_1,2025-07-26 11:16:17,47.22944071057989,55.150932486441256,96.10033172798956
vm_1,2025-07-26 12:16:17,43.95786450342925,59.64568908302581,128.28751161399416
vm_1,2025-07-26 13:16:17,45.12927143009228,59.588362931767605,100.50837359131778
vm_1,2025-07-26 14:16:17,37.143322509126904,54.00735944041742,94.09195318252556
vm_1,2025-07-26 15:16:17,38.87480643683525,60.39514596578614,95.54169977248407
vm_1,2025-07-26 16:16:17,32.71377452151994,46.23226137897483,86.73499353962116
vm_1,2025-07-26 17:16:17,34.61776021109774,44.51893205453808,97.23108543553133
vm_1,2025-07-26 18:16:17,25.715612027792403,40.03436600605757,87.02839284405822
vm_1,2025-07-26 19:16:17,22.520066244242603,29.223024001157405,90.4570976527661
vm_1,2025-07-26 20:16:17,22.94735637296084,28.237578405124204,95.54698451452578
vm_1,2025-07-26 21:16:17,20.16724816260702,19.54978667804819,89.8777730775408
vm_1,2025-07-26 22:16:17,15.022734070481905,24.118696629263066,95.42446223249917
vm_1,2025-07-26 23:16:17,12.073173948796875,21.385775355842824,116.7587422239797
vm_1,2025-07-27 00:16:17,14.374768513854772,27.466308449694885,111.5832353819369
vm_1,2025-07-27 01:16:17,15.623453463193698,25.081152607844437,86.02384275492872
vm_1,2025-07-27 02:16:17,13.28177203654468,30.88276550652645,86.53543198275136
vm_1,2025-07-27 03:16:17,20.33662284376771,32.617410035404944,82.71698548862199
vm_1,2025-07-27 04:16:17,24.0777445466162,37.16608074646938,93.90057693568217
vm_1,2025-07-27 05:16:17,22.15683840495151,38.911210715643605,108.97304079857768
vm_1,2025-07-27 06:16:17,27.91214918678906,57.12522994189856,114.8729547154162
vm_1,2025-07-27 07:16:17,31.267713807417078,48.456378737566084,98.29432682460863
vm_1,2025-07-27 08:16:17,40.57189053826468,50.848103054664826,119.18623918887745
vm_1,2025-07-27 09:16:17,39.58495062626418,59.879005391461824,124.00757958961569
vm_1,2025-07-27 10:16:17,39.09844994288769,63.449687361246085,104.04705617742475
vm_1,2025-07-27 11:16:17,47.007750243082576,55.96060949927651,118.01906740046762
vm_1,2025-07-27 12:16:17,47.276725305064275,66.09316388473026,81.56498384602497
vm_1,2025-07-27 13:16:17,40.276227837082985,54.955593273923796,96.15166160402127
vm_1,2025-07-27 14:16:17,37.5344817600548,55.38575864763208,113.19127041826212
vm_1,2025-07-27 15:16:17,35.620416003329005,49.28681819747208,110.5216763794066
vm_1,2025-07-27 16:16:17,31.47917236363041,45.80751280600693,88.10809390043019
vm_1,2025-07-27 17:16:17,34.15173852148137,39.678443031460446,102.26177085602237
vm_1,2025-07-27 18:16:17,26.010683362923,37.26465120594748,100.63269520890844
vm_1,2025-07-27 19:16:17,24.40634714349613,35.45076562618278,107.2427165643523
vm_1,2025-07-27 20:16:17,17.15475494632095,29.93127837738205,97.56617194428432
vm_1,2025-07-27 21:16:17,18.970437409001132,27.408859666725682,84.28936375230049
vm_1,2025-07-27 22:16:17,14.637430706531683,22.60734548825406,93.57812338701875
vm_1,2025-07-27 23:16:17,13.696532038006248,28.14739115234489,92.62651041517404
vm_2,2025-07-21 00:16:17,15.257437353767514,39.38211294679683,91.19741480684513
vm_2,2025-07-21 01:16:17,15.247113671435967,31.84919283502675,61.164651164200144
vm_2,2025-07-21 02:16:17,15.785742644587547,46.04287488779374,84.8538223219245
vm_2,2025-07-21 03:16:17,19.020109976896975,54.047061783829584,70.92454423158944
vm_2,2025-07-21 04:16:17,26.42068063694734,58.98667598059486,70.01852859635423
vm_2,2025-07-21 05:16:17,34.81659698615256,60.389537838377905,94.1565143736089
vm_2,2025-07-21 06:16:17,36.04229571748533,72.16320744168392,94.03673209711451
vm_2,2025-07-21 07:16:17,46.237838418573865,76.78663448374641,80.07066741788368
vm_2,2025-07-21 08:16:17,49.50817881618258,85.99084186190498,93.28463253087605
vm_2,2025-07-21 09:16:17,60.211674778556805,95.61424362133373,98.08863635445569
vm_2,2025-07-21 10:16:17,60.76066324782662,106.80856157673435,112.46900425404583
vm_2,2025-07-21 11:16:17,63.92813522976399,96.83796437893153,100.79854948381877
vm_2,2025-07-21 12:16:17,70.98269058839783,97.03203051133475,98.36920541500068
vm_2,2025-07-21 13:16:17,59.98160157071585,99.00734351182359,100.03833090636387
vm_2,2025-07-21 14:16:17,56.84462422077437,102.04939453411208,87.05792524825047
vm_2,2025-07-21 15:16:17,54.40585041666559,84.87137508346741,101.8104733577487
vm_2,2025-07-21 16:16:17,50.886861076449875,83.32985641860796,108.35500862378635
vm_2,2025-07-21 17:16:17,39.42048929332972,71.44785448425951,98.08614543630257
vm_2,2025-07-21 18:16:17,36.32542855854487,61.37742385995338,89.7341653405576
vm_2,2025-07-21 19:16:17,24.828241797311787,52.77517474286356,85.08217209734701
vm_2,2025-07-21 20:16:17,21.40842561354047,55.37837171756281,82.73799904886008
vm_2,2025-07-21 21:16:17,22.514121171424954,41.89533816472304,86.6014675279436
vm_2,2025-07-21 22:16:17,15.564037834783944,34.760815296428675,79.69143865156084
vm_2,2025-07-21 23:16:17,18.274274235749797,35.789078964201494,85.51659759223385
vm_2,2025-07-22 00:16:17,12.8345879324734,39.0071891520193,67.06140521563165
vm_2,2025-07-22 01:16:17,11.845799257155086,36.77890674242643,71.64643176585417
vm_2,2025-07-22 02:16:17,21.794658801907243,43.22607583606667,90.84031795510016
vm_2,2025-07-22 03:16:17,22.795691937161862,46.643152150850085,76.5655986396481
vm_2,2025-07-22 04:16:17,24.48624414939264,50.51931722415205,75.60746249374563
vm_2,2025-07-22 05:16:17,33.85756602820545,60.29958129959885,90.49885533639691
vm_2,2025-07-22 06:16:17,41.148264016390804,70.11509633958785,113.80993384878519
vm_2,2025-07-22 07:16:17,41.782099419993116,77.78261728203276,92.3904204763888
vm_2,2025-07-22 08:16:17,57.007925442788476,85.23629013348024,99.5090955313104
vm_2,2025-07-22 09:16:17,58.46718488937202,92.59053561027602,113.56213820709854
vm_2,2025-07-22 10:16:17,62.83858640696,100.58058255873712,97.39416330478353
vm_2,2025-07-22 11:16:17,65.23108065663287,106.18596293239706,83.06606103380884
vm_2,2025-07-22 12:16:17,61.83866418933843,92.60322523884153,111.1655128564308
vm_2,2025-07-22 13:16:17,62.127621904962055,102.68154474317492,106.93287826477584
vm_2,2025-07-22 14:16:17,53.349492972081755,91.5121666112636,107.55488387095798
vm_2,2025-07-22 15:16:17,53.25749116138914,85.50792226620439,87.74891839075487
vm_2,2025-07-22 16:16:17,49.44661424856818,77.33291911486751,84.46868481709078
vm_2,2025-07-22 17:16:17,44.61665436157914,76.64870076458621,78.30396638424087
vm_2,2025-07-22 18:16:17,34.80355294728767,70.49068783151918,98.66639313570403
vm_2,2025-07-22 19:16:17,28.18982061564191,57.06901501066547,89.209076063082
vm_2,2025-07-22 20:16:17,22.519948174231146,50.01041274913606,64.34463726097454
vm_2,2025-07-22 21:16:17,14.795097890875946,44.04710253597744,72.04447877751129
vm_2,2025-07-22 22:16:17,18.79352341431261,34.96499600637635,88.77188468020753
vm_2,2025-07-22 23:16:17,10.285790524671508,40.440139533153314,83.14928996515435
vm_2,2025-07-23 00:16:17,15.908247738096968,42.00902480307067,84.06722139126366
vm_2,2025-07-23 01:16:17,18.881128935939053,44.03893564747491,62.571443270436205
vm_2,2025-07-23 02:16:17,24.897669017745045,40.07358949823174,68.67073474723982
vm_2,2025-07-23 03:16:17,21.65178527796893,54.43189359905076,95.94868662924688
vm_2,2025-07-23 04:16:17,25.638513461339926,56.55155660606464,95.4081161816346
vm_2,2025-07-23 05:16:17,37.490003624001766,63.420424362057965,94.83182125392608
vm_2,2025-07-23 06:16:17,37.599363415418644,72.90165269692069,101.3321633677099
vm_2,2025-07-23 07:16:17,49.889272108515456,77.11563059771075,100.19832242438599
vm_2,2025-07-23 08:16:17,54.09183986858974,84.39829123070858,104.94738929643223
vm_2,2025-07-23 09:16:17,53.67909266832717,84.24171556081426,105.42505486295258
vm_2,2025-07-23 10:16:17,62.60906471549198,93.6227222167942,97.87810035235529
vm_2,2025-07-23 11:16:17,65.47768270097916,103.61056139834507,107.93177173592618
vm_2,2025-07-23 12:16:17,62.41752010067285,104.12112848772645,74.26683106273956
vm_2,2025-07-23 13:16:17,64.87869600317963,99.47078967718808,101.18018228084716
vm_2,2025-07-23 14:16:17,59.943460498978624,89.73894282262283,109.46968002997578
vm_2,2025-07-23 15:16:17,52.82907165684076,85.17205009641638,108.0839237703262
vm_2,2025-07-23 16:16:17,52.00639208898337,83.92710035194413,101.92063147889733
vm_2,2025-07-23 17:16:17,44.31483664241095,82.88874138173841,90.16812539938311
vm_2,2025-07-23 18:16:17,32.128651289592106,63.65793535958946,82.79054447880691
vm_2,2025-07-23 19:16:17,26.492826187290454,53.424844156884,98.53686697240617
vm_2,2025-07-23 20:16:17,21.466268481429374,52.166233393323935,77.04905995066493
vm_2,2025-07-23 21:16:17,17.79234321533281,45.99322007430292,78.54459711316501
vm_2,2025-07-23 22:16:17,20.954754564448443,39.07409582396094,63.92193454480246
vm_2,2025-07-23 23:16:17,17.015546620242034,34.9291089931003,70.9220841994233
vm_2,2025-07-24 00:16:17,11.303791058483538,39.21418761947059,79.12210816814961
vm_2,2025-07-24 01:16:17,10.774186833748477,39.4642868438826,84.5278405574929
vm_2,2025-07-24 02:16:17,13.309866576290826,42.62107545001083,85.38779265529739
vm_2,2025-07-24 03:16:17,19.008449953926572,51.30428843119699,103.13202992547232
vm_2,2025-07-24 04:16:17,33.02905237244024,49.14319003215023,72.14044666301595
vm_2,2025-07-24 05:16:17,36.578100540278896,69.86247931872418,96.11326006891788
vm_2,2025-07-24 06:16:17,38.847040936730224,70.1670563323769,84.97931641907435
vm_2,2025-07-24 07:16:17,38.12402861462819,87.1759177341069,94.48811646797931
vm_2,2025-07-24 08:16:17,54.945624312508315,86.91782168641869,110.15880136172684
vm_2,2025-07-24 09:16:17,54.06294227527371,92.01608861336511,105.77965026930231
vm_2,2025-07-24 10:16:17,57.89707709399614,100.69496420256753,103.35965791376461
vm_2,2025-07-24 11:16:17,66.7772833453026,96.05190469227752,94.03031725155549
vm_2,2025-07-24 12:16:17,65.66530609055457,98.0645911506063,98.06005935318053
vm_2,2025-07-24 13:16:17,59.32863581949932,100.65957689901227,113.84878223211359
vm_2,2025-07-24 14:16:17,55.387605462175934,95.12870322765338,104.77072076726633
vm_2,2025-07-24 15:16:17,55.94517964084378,89.74516634625479,91.07560570720287
vm_2,2025-07-24 16:16:17,51.27301237023414,84.35868945246558,97.99418207303519
vm_2,2025-07-24 17:16:17,35.42461754756568,71.51561522240712,92.17962696390698
vm_2,2025-07-24 18:16:17,37.78530919245975,66.4672309381798,94.82341627133789
vm_2,2025-07-24 19:16:17,32.86367468184623,53.94409626442897,78.87956794946163
vm_2,2025-07-24 20:16:17,17.93825274348238,51.019137511953865,77.29362075815419
vm_2,2025-07-24 21:16:17,15.954863008289205,42.54575797639325,71.79882189085848
vm_2,2025-07-24 22:16:17,12.812968728876347,33.34525545350839,76.71853371632015
vm_2,2025-07-24 23:16:17,12.59687354422176,38.72026789064798,98.3352833896105
vm_2,2025-07-25 00:16:17,19.101900872598186,36.2726372656249,66.87245733684105
vm_2,2025-07-25 01:16:17,15.609721072954997,45.000852452885695,69.26275243879238
vm_2,2025-07-25 02:16:17,17.530691828640443,48.63726180606953,67.85641181339658
vm_2,2025-07-25 03:16:17,20.356139722923597,46.138878321635495,80.63199201573434
vm_2,2025-07-25 04:16:17,25.692166815496634,58.147500342334666,83.74987609315659
vm_2,2025-07-25 05:16:17,33.84428124097387,65.65491822657714,90.58863379020742
vm_2,2025-07-25 06:16:17,41.6261597002144,70.45951658968079,84.16992319755799
vm_2,2025-07-25 07:16:17,44.13777363672294,82.37629215990617,115.4476985368915
vm_2,2025-07-25 08:16:17,56.09675918784802,81.45579990456892,98.02495676433725
vm_2,2025-07-25 09:16:17,56.362329662825836,91.73390072154348,111.47082727067291
vm_2,2025-07-25 10:16:17,57.77268965613479,91.91149926543079,109.88467091231551
vm_2,2025-07-25 11:16:17,67.82708248449697,100.88296170354639,107.54949826681704
vm_2,2025-07-25 12:16:17,64.78262621360628,96.2429733191491,77.94494680487776
vm_2,2025-07-25 13:16:17,65.23344306959225,90.7421724176763,106.27784544456968
vm_2,2025-07-25 14:16:17,58.72122049502556,88.41128628295789,110.3821160805871
vm_2,2025-07-25 15:16:17,48.11738837894033,88.29053717085144,93.08692595242232
vm_2,2025-07-25 16:16:17,48.95239683671997,81.62002405690681,100.26274176369763
vm_2,2025-07-25 17:16:17,42.071107417881784,71.34574364710564,89.42048933789441
vm_2,2025-07-25 18:16:17,37.417108290843075,64.99730493516556,102.88371896823452
vm_2,2025-07-25 19:16:17,26.313723546321395,50.12976108632618,92.1866548102019
vm_2,2025-07-25 20:16:17,22.7250770672259,45.03226936697463,94.38560234074146
vm_2,2025-07-25 21:16:17,17.192649504053627,49.47780492167168,83.20489756431496
vm_2,2025-07-25 22:16:17,19.308428697177526,42.24480462124118,78.16952024854248
vm_2,2025-07-25 23:16:17,13.408309144967177,37.2438220728978,89.47363047593029
vm_2,2025-07-26 00:16:17,16.689855093550182,33.0459145688378,85.76402197803382
vm_2,2025-07-26 01:16:17,12.828102188717802,40.12313489832783,110.64766135702601
vm_2,2025-07-26 02:16:17,13.677786098633069,50.00531656278032,81.93991066187661
vm_2,2025-07-26 03:16:17,16.770203125742544,42.52913118260574,87.74495521499156
vm_2,2025-07-26 04:16:17,21.11268800440795,49.986633989517074,72.101554264518
vm_2,2025-07-26 05:16:17,30.657485772665293,54.79517549475027,100.45625923598175
vm_2,2025-07-26 06:16:17,28.46079905057058,57.12552521589067,80.56998021860137
vm_2,2025-07-26 07:16:17,37.30179909147482,62.53843502129068,95.1411589944939
vm_2,2025-07-26 08:16:17,35.203913236019126,64.35070499769401,85.69411632794251
vm_2,2025-07-26 09:16:17,42.996656013271554,62.2443909393381,87.90819557055383
vm_2,2025-07-26 10:16:17,44.235940498725526,77.0182613494005,100.67430095426239
vm_2,2025-07-26 11:16:17,44.08935499274052,77.79926318716969,99.70083515118785
vm_2,2025-07-26 12:16:17,51.11927372049518,72.34630296183111,97.38923787586495
vm_2,2025-07-26 13:16:17,46.42057809423329,73.94324046501069,80.40842411112175
vm_2,2025-07-26 14:16:17,44.66388672560925,71.19247364390165,95.41050528544407
vm_2,2025-07-26 15:16:17,40.03147722630537,65.67555128450122,61.774522728612624
vm_2,2025-07-26 16:16:17,30.34199836668048,65.25493835903676,89.89485345307024
vm_2,2025-07-26 17:16:17,30.982340434439497,64.54904894859285,91.0438633860986
vm_2,2025-07-26 18:16:17,21.10779127354918,58.270458767286314,84.0224365827922
vm_2,2025-07-26 19:16:17,22.521935473720145,44.113431857007456,92.75077340690858
vm_2,2025-07-26 20:16:17,13.216983264460428,40.934546923218534,81.84526212867773
vm_2,2025-07-26 21:16:17,12.282261290710425,50.22854483144837,77.0675606595416
vm_2,2025-07-26 22:16:17,10.816173970159507,43.18872236807171,78.84156266381449
vm_2,2025-07-26 23:16:17,17.190126694711974,43.4798738230566,72.64920733988156
vm_2,2025-07-27 00:16:17,12.080661184591285,40.02671664685734,74.6822775710074
vm_2,2025-07-27 01:16:17,12.095671744300848,35.67621551209811,78.2196827339273
vm_2,2025-07-27 02:16:17,17.102064165772674,33.951162573352235,80.20429149318761
vm_2,2025-07-27 03:16:17,14.594017779480005,44.575639198998616,98.29775714366426
vm_2,2025-07-27 04:16:17,15.20434997287407,45.69624620184,74.78448825629096
vm_2,2025-07-27 05:16:17,22.268941241768573,52.83051205837404,70.50201262617283
vm_2,2025-07-27 06:16:17,31.90876431981383,57.94374383503708,78.62071993007483
vm_2,2025-07-27 07:16:17,37.62465230734698,65.23774424811451,88.29609123609876
vm_2,2025-07-27 08:16:17,35.11353676514439,68.76155021305145,89.10338553354678
vm_2,2025-07-27 09:16:17,36.6670186671411,71.1299796220644,94.6347874529478
vm_2,2025-07-27 10:16:17,38.872050440642205,72.16024537959146,105.51475566129187
vm_2,2025-07-27 11:16:17,43.6217773145282,75.08337831693241,96.50592138452714
vm_2,2025-07-27 12:16:17,49.49774039775882,81.94949570287764,86.753722171165
vm_2,2025-07-27 13:16:17,44.84896518712281,74.60479307072288,93.38445802028461
vm_2,2025-07-27 14:16:17,44.97554635334116,71.02399371209238,96.33240901099622
vm_2,2025-07-27 15:16:17,32.33063992113294,74.19708377683806,78.10019171097383
vm_2,2025-07-27 16:16:17,32.57257498587556,63.488017761069685,100.83253356058827
vm_2,2025-07-27 17:16:17,30.9180665799232,60.33905889227129,84.22313363117615
vm_2,2025-07-27 18:16:17,28.58460612343104,55.47397914482488,80.25548165168952
vm_2,2025-07-27 19:16:17,21.989669246297606,49.41835864307337,82.08052906964909
